store_id,dept_id,avg_holdiay_sales,avg_non_holiday_sales,holiday_delta,holiday_lift_pct,total_holiday_sales,total_non_holiday_sales,holiday_weeks,non_holiday_weeks
32,49,5962.39,4839.992083333,1122.397916667,0.231900775,5962.39,116159.81,1,24
34,2,34698.81,35140.024,-441.214,-0.012555882,34698.81,351400.24,1,10
36,38,,18649.697,,,0,186496.97,0,10
41,49,,5441.212,,,0,81618.18,0,15
8,2,35555.2525,35943.042222222,-387.789722222,-0.010789007,142221.01,646974.76,4,18
11,42,6275.15,5950.116,325.034,0.054626498,6275.15,89251.74,1,15
15,48,,240,,,0,240,0,1
31,22,12058.72,8712.470666667,3346.249333333,0.384075822,24117.44,130687.06,2,15
31,3,,8174.852727273,,,0,89923.38,0,11
17,91,,11756.185,,,0,117561.85,0,10
42,5,1561.955,934.995,626.96,0.67054904,3123.91,13089.93,2,14
9,34,3677.66,5329.522727273,-1651.862727273,-0.309945714,3677.66,58624.75,1,11
9,17,5546.97,5189.252222222,357.717777778,0.068934359,11093.94,93406.54,2,18
12,52,3368.915,3708.494615385,-339.579615385,-0.091568049,6737.83,48210.43,2,13
37,87,959.1,987.716666667,-28.616666667,-0.028972546,959.1,14815.75,1,15
40,34,6382,6883.912352941,-501.912352941,-0.072910916,6382,117026.51,1,17
19,60,,530.788235294,,,0,9023.4,0,17
3,17,,2678.99,,,0,29468.89,0,11
11,58,,3517.69,,,0,45729.97,0,13
5,94,,735.906666667,,,0,6623.16,0,9
7,82,10340.36,9263.480833333,1076.879166667,0.116249948,20680.72,111161.77,2,12
9,10,,12415.821764706,,,0,211068.97,0,17
23,83,1154.3,1116.985789474,37.314210526,0.033406164,2308.6,21222.73,2,19
44,21,649.66,789.209090909,-139.549090909,-0.176821444,649.66,8681.3,1,11
22,16,5814.68,22265.167857143,-16450.487857143,-0.738844098,5814.68,311712.35,1,14
38,20,,46.049,,,0,920.98,0,20
3,19,,717.903571429,,,0,10050.65,0,14
14,44,,4875.38625,,,0,78006.18,0,16
18,35,3045.45,4305.395384615,-1259.945384615,-0.292643363,9136.35,55970.14,3,13
35,96,,10.765,,,0,43.06,0,4
37,16,2467.72,1956.900526316,510.819473684,0.261034972,2467.72,37181.11,1,19
3,41,960.425,657.604,302.821,0.46049142,1920.85,6576.04,2,10
14,99,20.14,310,-289.86,-0.935032258,20.14,1860,1,6
36,95,,41953.617222222,,,0,755165.11,0,18
34,95,64203.855,68958.528235294,-4754.673235294,-0.068949749,128407.71,1172294.98,2,17
7,51,2.34,34.313333333,-31.973333333,-0.931804935,2.34,102.94,1,3
16,27,735.5,850.613571429,-115.113571429,-0.135330043,735.5,11908.59,1,14
7,24,2307.85,3415.099,-1107.249,-0.32422164,2307.85,34150.99,1,10
13,95,,139820.648125,,,0,2237130.37,0,16
45,97,,6506.105454545,,,0,71567.16,0,11
34,42,4039.01,4302.580769231,-263.570769231,-0.061258762,4039.01,55933.55,1,13
41,52,,1865.0275,,,0,22380.33,0,12
35,77,,-2.34,,,0,-2.34,0,1
31,51,10.5,15.4825,-4.9825,-0.321814952,10.5,61.93,1,4
6,47,,-198,,,0,-198,0,1
13,6,4874.495,8238.885,-3364.39,-0.408355014,9748.99,82388.85,2,10
25,54,,11.956666667,,,0,107.61,0,9
34,58,,1646.99,,,0,8234.95,0,5
15,45,,19.86,,,0,19.86,0,1
28,78,10.94,12,-1.06,-0.088333333,21.88,12,2,1
36,34,,2,,,0,2,0,1
9,77,795,,,,795,0,1,0
19,48,,21.96,,,0,21.96,0,1
2,49,,17083.58,,,0,341671.6,0,20
4,35,4360.36,4401.935,-41.575,-0.00944471,13081.08,70430.96,3,16
4,59,5934.355,1961.7275,3972.6275,2.025065918,11868.71,39234.55,2,20
8,40,35423.195,37519.558636364,-2096.363636364,-0.055873889,70846.39,825430.29,2,22
8,81,11928.29,12796.397857143,-868.107857143,-0.067840018,11928.29,179149.57,1,14
9,27,500.05,591.895238095,-91.845238095,-0.155171443,500.05,12429.8,1,21
10,55,33615.79,18239.216956522,15376.573043478,0.843050065,100847.37,419501.99,3,23
11,83,,3273.291818182,,,0,72012.42,0,22
13,9,23012.4,39452.631875,-16440.231875,-0.416708115,46024.8,631242.11,2,16
14,23,41518.08,37743.111176471,3774.968823529,0.100017426,41518.08,641632.89,1,17
16,10,10258.44,12581.677647059,-2323.237647059,-0.184652454,10258.44,213888.52,1,17
19,40,53616.685,53921.077142857,-304.392142857,-0.005645142,214466.74,1132342.62,4,21
20,14,24350.423333333,20502.229333333,3848.194,0.187696369,73051.27,307533.44,3,15
23,54,105.613333333,175.26,-69.646666667,-0.397390544,316.84,2453.64,3,14
23,24,13966.335,10388.260555556,3578.074444444,0.344434415,27932.67,186988.69,2,18
24,85,1808.72,1974.588571429,-165.868571429,-0.084001586,1808.72,41466.36,1,21
25,67,9922.835,7880.42,2042.415,0.259175907,39691.34,157608.4,4,20
26,17,8202.6,7668.5275,534.0725,0.069644726,8202.6,122696.44,1,16
27,90,107632.21,95626.421875,12005.788125,0.125548859,107632.21,1530022.75,1,16
28,5,18790.31,26457.045882353,-7666.735882353,-0.289780496,18790.31,449769.78,1,17
28,55,6358.94,10129.6825,-3770.7425,-0.37224686,12717.88,81037.46,2,8
30,94,23501.62,23849.08,-347.46,-0.014569115,23501.62,357736.2,1,15
34,31,1119.505,687.327333333,432.177666667,0.62877998,2239.01,10309.91,2,15
34,16,4698.385,20877.276923077,-16178.891923077,-0.774952212,9396.77,271404.6,2,13
34,44,,3151.459333333,,,0,47271.89,0,15
35,90,11717.21,13643.4,-1926.19,-0.141181084,11717.21,163720.8,1,12
35,24,7000.05,10928.741818182,-3928.691818182,-0.359482535,14000.1,120216.16,2,11
35,59,5477.96,1940.005333333,3537.954666667,1.823682959,5477.96,29100.08,1,15
39,16,5365.71,28406.107647059,-23040.397647059,-0.811107172,5365.71,482903.83,1,17
39,36,722.75,2228.905,-1506.155,-0.675737638,1445.5,40120.29,2,18
40,47,59.5,-18,77.5,-4.305555556,59.5,-54,1,3
42,18,133.58,334.773529412,-201.193529412,-0.600983984,267.16,5691.15,2,17
43,90,,63273.352857143,,,0,885826.94,0,14
45,29,7384.29,4506.368571429,2877.921428571,0.638634276,7384.29,63089.16,1,14
1,9,42228.79,30051.190833333,12177.599166667,0.405228506,42228.79,360614.29,1,12
4,97,,39213.978,,,0,588209.67,0,15
6,96,33180.565,29606.875,3573.69,0.120704735,132722.26,414496.25,4,14
7,81,6530.505,6466.188125,64.316875,0.009946645,13061.01,103459.01,2,16
7,72,42010.78,41188.165333333,822.614666667,0.019972112,42010.78,617822.48,1,15
8,98,9944.22,6851.959333333,3092.260666667,0.451295829,9944.22,102779.39,1,15
11,2,,57135.609375,,,0,914169.75,0,16
18,18,7011.305,12005.196666667,-4993.891666667,-0.415977498,14022.61,216093.54,2,18
20,40,92153.05,85398.651666667,6754.398333333,0.079092564,184306.1,1024783.82,2,12
21,94,276.91,416.491428571,-139.581428571,-0.335136377,276.91,2915.44,1,7
23,2,,71749.694761905,,,0,1506743.59,0,21
25,94,51.48,2133.222727273,-2081.742727273,-0.975867499,51.48,23465.45,1,11
29,60,721.6,235.314285714,486.285714286,2.066537154,721.6,3294.4,1,14
33,97,4105.47,5610.644444444,-1505.174444444,-0.268271223,4105.47,50495.8,1,9
35,32,8695.27,7420.569166667,1274.700833333,0.171779388,17390.54,89046.83,2,12
35,55,,10851.596,,,0,162773.94,0,15
39,38,38759,42394.288125,-3635.288125,-0.085749479,38759,678308.61,1,16
41,54,35.5,85.010769231,-49.510769231,-0.582405849,35.5,1105.14,1,13
42,96,19126.085,15009.279285714,4116.805714286,0.274284037,38252.17,210129.91,2,14
2,34,17176.94,17492.49375,-315.55375,-0.01803938,17176.94,279879.9,1,16
2,7,,44329.620666667,,,0,664944.31,0,15
3,46,,6244.985714286,,,0,131144.7,0,21
7,41,,1392.65,,,0,23675.05,0,17
9,29,2641.595,1782.143333333,859.451666667,0.482257319,5283.19,26732.15,2,15
10,72,,121827.568461538,,,0,1583758.39,0,13
11,81,13064.19,12876.878823529,187.311176471,0.014546318,13064.19,218906.94,1,17
19,9,28438.15,28792.947058824,-354.797058824,-0.01232236,85314.45,489480.1,3,17
19,37,2735.07,2703.46,31.61,0.011692424,2735.07,54069.2,1,20
20,71,18368.2,8504.324666667,9863.875333333,1.1598658,18368.2,127564.87,1,15
20,52,3440.9,3568.719166667,-127.819166667,-0.035816538,3440.9,85649.26,1,24
23,50,,7225.422222222,,,0,130057.6,0,18
25,71,3990.95,3181.650588235,809.299411765,0.254364642,3990.95,54088.06,1,17
28,98,,10806.0425,,,0,216120.85,0,20
28,36,1340.0225,1735.15,-395.1275,-0.227719506,5360.09,20821.8,4,12
30,74,413.34,286.842777778,126.497222222,0.440998456,413.34,5163.17,1,18
35,93,1376.22,1388.734117647,-12.514117647,-0.009011169,2752.44,23608.48,2,17
35,92,,33786.982666667,,,0,506804.74,0,15
42,4,14558.175,14604.432727273,-46.257727273,-0.003167376,29116.35,321297.52,2,22
44,23,,17.811111111,,,0,160.3,0,9
45,32,,4616.91125,,,0,73870.58,0,16
1,29,,4375.449411765,,,0,74382.64,0,17
1,30,3152.56,3339.822777778,-187.262777778,-0.056069675,3152.56,60116.81,1,18
4,40,,80217.275882353,,,0,1363693.69,0,17
5,97,679.543333333,678.883888889,0.659444444,0.000971366,2038.63,12219.91,3,18
6,40,,65035.061764706,,,0,1105596.05,0,17
6,56,988.51,6309.414615385,-5320.904615385,-0.843327779,988.51,82022.39,1,13
6,30,,4771.289411765,,,0,81111.92,0,17
12,33,12534.15,11679.326470588,854.823529412,0.073191167,12534.15,198548.55,1,17
14,10,,20452.285,,,0,245427.42,0,12
17,87,12928.97,11807.59047619,1121.37952381,0.094971072,25857.94,247959.4,2,21
18,26,11275.13,10092.491333333,1182.638666667,0.117180053,11275.13,151387.37,1,15
18,11,15894.305,18061.477222222,-2167.172222222,-0.119988647,31788.61,325106.59,2,18
19,8,43223.876666667,42251.378888889,972.497777778,0.023016948,129671.63,380262.41,3,9
21,98,,144.170909091,,,0,1585.88,0,11
22,97,,4433.6515,,,0,88673.03,0,20
23,31,5089.18,5210.557692308,-121.377692308,-0.023294568,5089.18,67737.25,1,13
38,87,576.5,678.855,-102.355,-0.150775939,576.5,6788.55,1,10
39,87,,6411.208636364,,,0,141046.59,0,22
42,94,,34976.382777778,,,0,629574.89,0,18
45,93,2732.146666667,2820.015789474,-87.869122807,-0.031159089,8196.44,53580.3,3,19
1,31,2639.96,2233.856923077,406.103076923,0.181794578,2639.96,58080.28,1,26
2,24,,8714.588823529,,,0,148148.01,0,17
7,2,22042.67,22255.878,-213.208,-0.009579851,22042.67,333838.17,1,15
8,3,8111.89,10673.81,-2561.92,-0.240019262,16223.78,149433.34,2,14
13,20,,9008.998333333,,,0,162161.97,0,18
14,30,6944.1,6586.259411765,357.840588235,0.054331384,6944.1,111966.41,1,17
18,81,,12388.402857143,,,0,173437.64,0,14
19,74,,17292.374375,,,0,276677.99,0,16
28,95,101023.936666667,97248.0225,3775.914166667,0.03882767,303071.81,1555968.36,3,16
33,52,31.656666667,15.593333333,16.063333334,1.030141086,94.97,140.34,3,9
39,9,24619.84,18477.530769231,6142.309230769,0.332420457,24619.84,240207.9,1,13
41,74,24305.385,18561.977,5743.408,0.309417903,97221.54,371239.54,4,20
43,2,,20325.221176471,,,0,345528.76,0,17
45,83,851.1,792.922631579,58.177368421,0.073370801,851.1,15065.53,1,19
45,17,10201.82,9430.667857143,771.152142857,0.081770682,20403.64,132029.35,2,14
8,6,7765.82,3410.455,4355.365,1.277062738,7765.82,61388.19,1,18
10,5,,61717.973333333,,,0,925769.6,0,15
12,91,5672.02,6834.9425,-1162.9225,-0.170143714,11344.04,136698.85,2,20
17,16,1773.77,14220.477894737,-12446.707894737,-0.875266499,1773.77,270189.08,1,19
20,91,54836.69,78371.270666667,-23534.580666667,-0.30029602,54836.69,1175569.06,1,15
21,46,17639.325,19318.676470588,-1679.351470588,-0.086928909,35278.65,328417.5,2,17
28,6,6584.95,4807.280588235,1777.669411765,0.369786905,6584.95,81723.77,1,17
32,27,,1184.112631579,,,0,22498.14,0,19
32,34,11759.93,11779.412666667,-19.482666667,-0.001653959,11759.93,176691.19,1,15
33,83,1631.73,2714.930555556,-1083.200555556,-0.398979102,4895.19,48868.75,3,18
4,31,3495.7425,4395.591666667,-899.849166667,-0.204716278,13982.97,52747.1,4,12
5,5,6125.31,6868.9315,-743.6215,-0.108258686,12250.62,137378.63,2,20
8,41,,1102.50125,,,0,17640.02,0,16
10,31,,7262.869285714,,,0,101680.17,0,14
12,32,,9489.717058824,,,0,161325.19,0,17
17,28,1389.346666667,1338.731428571,50.615238096,0.037808359,4168.04,18742.24,3,14
20,98,,19492.634736842,,,0,370360.06,0,19
20,5,,37829.813333333,,,0,680936.64,0,18
31,34,13736.85,14695.084545455,-958.234545455,-0.065207828,13736.85,161645.93,1,11
1,34,,12129.237222222,,,0,218326.27,0,18
10,16,26963.36,26247.778571429,715.581428571,0.027262552,53926.72,367468.9,2,14
17,9,19554.73,29703.692222222,-10148.962222222,-0.341673424,39109.46,534666.46,2,18
21,31,3985.405,3996.694615385,-11.289615385,-0.002824738,7970.81,51957.03,2,13
21,1,16171.085,16168.534375,2.550625,0.000157752,32342.17,258696.55,2,16
27,35,4366,4100.715,265.285,0.064692377,4366,65611.44,1,16
31,93,60040.11,57456.784666667,2583.325333333,0.044961189,60040.11,861851.77,1,15
33,18,461.826666667,233.953333333,227.873333334,0.974011911,1385.48,2105.58,3,9
35,4,23289.2,19225.0725,4064.1275,0.211397252,69867.6,307601.16,3,16
35,71,17608.29,11995.630588235,5612.659411765,0.467891985,35216.58,203925.72,2,17
37,95,53195.54,51727.092727273,1468.447272727,0.028388359,53195.54,568998.02,1,11
40,31,1514.99,1267.021875,247.968125,0.195709427,1514.99,20272.35,1,16
45,85,,1914.6275,,,0,30634.04,0,16
45,94,4467.75,3775.139047619,692.610952381,0.183466342,8935.5,79277.92,2,21
9,46,8664.28,8126.982857143,537.297142857,0.066112745,8664.28,113777.76,1,14
13,28,2044.19,1269.811875,774.378125,0.60983689,2044.19,20316.99,1,16
21,80,,29.982222222,,,0,269.84,0,9
24,14,32088.525,15517.986111111,16570.538888889,1.067827924,64177.05,279323.75,2,18
24,41,1707.22,1649.167647059,58.052352941,0.035201002,3414.44,28035.85,2,17
28,1,,20323.823125,,,0,325181.17,0,16
32,93,33564.26,30462.255555556,3102.004444444,0.101831082,100692.78,548320.6,3,18
34,98,6494.13,7663.872142857,-1169.742142857,-0.152630696,12988.26,107294.21,2,14
34,83,2673.22,2845.465625,-172.245625,-0.060533371,5346.44,45527.45,2,16
37,55,,8.96,,,0,26.88,0,3
24,37,,2968.715,,,0,35624.58,0,12
25,10,17375.793333333,18841.091875,-1465.298541667,-0.077771424,52127.38,301457.47,3,16
37,13,17487.75,16700.03375,787.71625,0.047168542,17487.75,267200.54,1,16
1,72,71013.56,41374.432941176,29639.127058824,0.716363342,71013.56,703365.36,1,17
3,11,7454.77,11289.986923077,-3835.216923077,-0.339700741,22364.31,146769.83,3,13
5,92,5761.17,7841.065714286,-2079.895714286,-0.265256764,5761.17,164662.38,1,21
11,1,23401.97,19198.851176471,4203.118823529,0.218925538,70205.91,326380.47,3,17
15,50,2156.333333333,2149.725,6.608333333,0.003074037,6469,42994.5,3,20
28,29,,5365.750666667,,,0,80486.26,0,15
32,87,,7441.58,,,0,74415.8,0,10
37,4,16497.53,17661.868,-1164.338,-0.065923831,16497.53,264928.02,1,15
2,74,,17058.025,,,0,170580.25,0,10
5,38,41489.5,56517.518,-15028.018,-0.265900176,41489.5,847762.77,1,15
23,42,,12536.935,,,0,175517.09,0,14
27,94,52284.895,66593.786,-14308.891,-0.214868261,104569.79,998906.79,2,15
30,87,361.7,314.893809524,46.806190476,0.14864119,361.7,6612.77,1,21
37,11,1966.1875,1664.253846154,301.933653846,0.181422837,7864.75,21635.3,4,13
38,79,8827.39,8721.430909091,105.959090909,0.012149278,8827.39,95935.74,1,11
16,4,,14477.842941176,,,0,246123.33,0,17
17,14,,17459.246666667,,,0,261888.7,0,15
25,92,33781.173333333,38348.108571429,-4566.935238096,-0.119091538,101343.52,536873.52,3,14
29,1,24284.65,16981.191,7303.459,0.430091093,24284.65,339623.82,1,20
31,60,316.8,294.4625,22.3375,0.075858556,633.6,4711.4,2,16
32,31,2005.75,2400.58,-394.83,-0.164472752,2005.75,38409.28,1,16
34,80,12272.545,11504.0525,768.4925,0.066801894,24545.09,138048.63,2,12
15,34,,14833.980769231,,,0,192841.75,0,13
18,25,12820.84,16462.645454545,-3641.805454545,-0.221216296,12820.84,181089.1,1,11
23,80,1002.5625,972.880588235,29.681911765,0.030509306,4010.25,16538.97,4,17
28,20,7253.72,6025.939411765,1227.780588235,0.203749242,21761.16,102440.97,3,17
39,14,19464.59,19139.218461538,325.371538462,0.017000252,19464.59,248809.84,1,13
17,59,,648.906363636,,,0,7137.97,0,11
19,49,4617.73,5713.453846154,-1095.723846154,-0.191779592,13853.19,74274.9,3,13
36,87,,208.386666667,,,0,2500.64,0,12
40,82,,13005.643636364,,,0,143062.08,0,11
29,67,7554.1125,5874.793125,1679.319375,0.285851661,30216.45,93996.69,4,16
15,33,9136.74,4438.585238095,4698.154761905,1.058480239,9136.74,93210.29,1,21
35,21,3955.686666667,3807.447777778,148.238888889,0.038933926,11867.06,68534.06,3,18
38,23,7,39.49,-32.49,-0.822739934,7,315.92,1,8
1,27,1060.29,1018.541764706,41.748235294,0.040988241,1060.29,17315.21,1,17
20,22,15427.87,12082.165555556,3345.704444444,0.276912647,30855.74,217478.98,2,18
27,45,,20.94,,,0,41.88,0,2
32,67,17481.28,9140.65,8340.63,0.912476684,17481.28,173672.35,1,19
1,82,30132.4,20421.602222222,9710.797777778,0.47551596,30132.4,183794.42,1,9
1,85,4081.38,3761.420666667,319.959333333,0.085063427,4081.38,56421.31,1,15
22,98,73.31,203.914736842,-130.604736842,-0.640486994,146.62,3874.38,2,19
5,56,,2017.965454545,,,0,22197.62,0,11
9,59,277.27,379.834666667,-102.564666667,-0.270024502,277.27,5697.52,1,15
12,90,10060.06,10160.446363636,-100.386363636,-0.009880114,10060.06,111764.91,1,11
36,91,9806.65,10808.276470588,-1001.626470588,-0.092672173,9806.65,183740.7,1,17
3,31,,757.879473684,,,0,14399.71,0,19
36,55,35,127.220909091,-92.220909091,-0.72488799,35,1399.43,1,11
15,5,,16864.315333333,,,0,252964.73,0,15
29,13,20930.83,17620.554615385,3310.275384615,0.187864426,20930.83,229067.21,1,13
20,85,3657.935,4886.251428571,-1228.316428571,-0.251382158,7315.87,68407.52,2,14
32,90,67460.325,59157.956363636,8302.368636364,0.140342384,134920.65,650737.52,2,11
38,44,2.47,5.058,-2.588,-0.51166469,2.47,25.29,1,5
8,47,,59.5,,,0,59.5,0,1
13,35,,3595.2905,,,0,71905.81,0,20
14,42,6633.21,8107.229230769,-1474.019230769,-0.181815413,6633.21,105393.98,1,13
24,74,17510.665,14178.201538462,3332.463461538,0.235041338,35021.33,184316.62,2,13
4,54,57.92,79.933333333,-22.013333333,-0.275396163,57.92,479.6,1,6
43,11,392.64,483.853846154,-91.213846154,-0.188515286,392.64,6290.1,1,13
19,90,,66276.45,,,0,463935.15,0,7
34,11,17038.15,15195.121538462,1843.028461538,0.121290801,17038.15,197536.58,1,13
38,49,,12.1525,,,0,48.61,0,4
28,28,707.29,536.849166667,170.440833333,0.317483651,707.29,6442.19,1,12
38,26,,3.88,,,0,3.88,0,1
28,47,34,48.25,-14.25,-0.295336788,34,193,1,4
5,19,,54.648,,,0,273.24,0,5
3,80,,67.38,,,0,269.52,0,4
14,96,,3,,,0,3,0,1
9,80,,2.583333333,,,0,7.75,0,3
42,34,,11.97,,,0,11.97,0,1
33,56,,3.98,,,0,3.98,0,1
3,51,,10.92,,,0,54.6,0,5
43,99,,50,,,0,50,0,1
6,78,,12,,,0,12,0,1
1,83,3920.55,5798.719,-1878.169,-0.323893777,3920.55,115974.38,1,20
2,4,60792.11,44553.28,16238.83,0.364481134,60792.11,579192.64,1,13
2,28,629.37,879.014,-249.644,-0.284004578,629.37,13185.21,1,15
7,46,20922.07,13881.624117647,7040.445882353,0.50717739,20922.07,235987.61,1,17
10,12,9068.26,9279.065185185,-210.805185185,-0.022718365,9068.26,250534.76,1,27
11,32,,10433.654,,,0,156504.81,0,15
14,93,64561.015,61942.132941176,2618.882058824,0.042279494,129122.03,1053016.26,2,17
15,97,1986.32,1924.076470588,62.243529412,0.032349821,1986.32,32709.3,1,17
18,49,6426.57,11498.715333333,-5072.145333333,-0.441105392,6426.57,172480.73,1,15
18,34,,22338.869411765,,,0,379760.78,0,17
20,34,28131,23033.293125,5097.706875,0.221319064,28131,368532.69,1,16
21,29,,5129.942,,,0,76949.13,0,15
24,67,12429.563333333,12534.032,-104.468666667,-0.008334801,37288.69,188010.48,3,15
28,90,72095.12,64825.770833333,7269.349166667,0.112136718,72095.12,777909.25,1,12
30,92,,52354.431666667,,,0,942379.77,0,18
30,2,,12924.4325,,,0,155093.19,0,12
31,42,,5166.018125,,,0,82656.29,0,16
31,40,55231.34,56434.3905,-1203.0505,-0.021317684,110462.68,1128687.81,2,20
33,14,772.46,1155.070833333,-382.610833333,-0.331244476,772.46,13860.85,1,12
36,21,312.105,250.4175,61.6875,0.246338615,624.21,5008.35,2,20
38,60,,388.875,,,0,6222,0,16
40,35,1492,1967.240434783,-475.240434783,-0.241577199,1492,45246.53,1,23
43,42,166.33,196.847857143,-30.517857143,-0.155032712,166.33,2755.87,1,14
43,12,43.25,88.478235294,-45.228235294,-0.51117922,43.25,1504.13,1,17
2,18,42362.26,10819.5304,31542.7296,2.915351077,84724.52,270488.26,2,25
5,31,748.863333333,632.964117647,115.899215686,0.183105507,2246.59,10760.39,3,17
5,13,11333.345,11134.490555556,198.854444444,0.017859321,22666.69,200420.83,2,18
5,26,1237.32,1789.369411765,-552.049411765,-0.308516178,1237.32,30419.28,1,17
6,36,4345,3630.327857143,714.672142857,0.196861598,4345,50824.59,1,14
10,92,49844.82,49357.071666667,487.748333333,0.009882035,49844.82,592284.86,1,12
11,74,,22663.204166667,,,0,271958.45,0,12
13,58,11497.5,7703.318181818,3794.181818182,0.492538634,22995,84736.5,2,11
14,94,69399.09,61626.931428571,7772.158571429,0.126116268,69399.09,862777.04,1,14
19,59,,944.38,,,0,19831.98,0,21
20,42,8833.1,9164.068095238,-330.968095238,-0.036115849,26499.3,192445.43,3,21
21,3,,11154.751875,,,0,178476.03,0,16
23,9,21048.32,47456.792083333,-26408.472083333,-0.556474025,21048.32,1138963.01,1,24
23,22,16300.52,24923.902857143,-8623.382857143,-0.345988464,16300.52,348934.64,1,14
26,42,2035.565,2956.642941176,-921.077941176,-0.311528297,4071.13,50262.93,2,17
29,52,1001.35,993.304375,8.045625,0.008099859,1001.35,15892.87,1,16
31,52,762.72,739.470714286,23.249285714,0.031440441,762.72,10352.59,1,14
34,27,1198.85,689.742142857,509.107857143,0.738113311,2397.7,9656.39,2,14
39,28,575.255,586.025,-10.77,-0.018378056,1150.51,11720.5,2,20
41,1,30204.01,24158.89375,6045.11625,0.250223223,30204.01,386542.3,1,16
43,91,28902.09,34368.265,-5466.175,-0.159047162,57804.18,481155.71,2,14
44,42,71.775,54.447272727,17.327727273,0.318247846,143.55,598.92,2,11
45,27,,1413.19,,,0,28263.8,0,20
1,91,,65849.921428571,,,0,1382848.35,0,21
3,81,1390.27,1527.094,-136.824,-0.089597628,4170.81,22906.41,3,15
3,24,2058.39,3101.418,-1043.028,-0.336306812,4116.78,46521.27,2,15
6,74,,21839.04,,,0,327585.6,0,15
8,42,5018.965,5312.472083333,-293.507083333,-0.055248682,10037.93,127499.33,2,24
9,21,,3553.944285714,,,0,49755.22,0,14
12,19,2939.07,2702.808333333,236.261666667,0.0874134,8817.21,32433.7,3,12
15,19,,1173.75625,,,0,18780.1,0,16
