Store,Dept,Date,Weekly_Sales,IsHoliday
14,5,2010-04-16,27478.34,False
27,25,2012-06-15,13919.22,False
41,38,2010-05-14,35668.56,False
25,82,2010-02-19,10929.98,False
43,9,2012-01-20,89.81,False
23,10,2010-10-15,25271.72,False
14,19,2012-09-07,1725.47,True
20,34,2012-10-12,19064.42,False
1,7,2010-03-12,21529.14,False
28,19,2011-03-04,2393.32,False
15,24,2012-03-02,3608.37,False
29,7,2012-02-10,10197.88,True
25,46,2010-12-31,18242.55,True
34,1,2011-11-04,35204.27,False
33,90,2010-04-30,25111.26,False
7,32,2012-05-18,3983.0,False
28,7,2011-10-07,20297.89,False
1,67,2010-10-01,5652.94,False
19,71,2010-09-10,6800.54,True
29,92,2012-03-02,29184.47,False
25,82,2011-08-12,9449.12,False
4,80,2010-12-17,20159.75,False
15,28,2012-03-09,748.34,False
43,14,2012-01-13,1359.48,False
24,90,2011-12-23,102877.43,False
4,5,2011-10-28,48125.31,False
40,6,2012-03-30,2537.67,False
15,98,2010-11-05,99.75,False
12,1,2011-10-21,18424.15,False
38,98,2010-12-31,4029.12,True
20,38,2012-07-13,124866.87,False
12,2,2010-04-23,72988.22,False
22,80,2012-01-06,1580.2,False
5,28,2011-10-07,232.32,False
27,26,2010-10-15,16138.43,False
19,96,2010-02-12,16023.01,True
37,10,2012-02-10,352.25,True
25,8,2011-01-28,28597.31,False
44,25,2012-10-05,24.3,False
16,11,2011-12-02,19286.0,False
24,60,2012-04-27,189.0,False
29,34,2011-06-17,11543.08,False
22,94,2011-08-12,13.72,False
45,22,2010-12-17,14276.65,False
25,14,2011-02-25,10748.44,False
34,30,2010-05-07,2134.34,False
27,59,2010-09-24,654.65,False
32,8,2010-09-17,23992.99,False
5,23,2012-08-03,6110.77,False
34,11,2012-05-11,12282.9,False
26,2,2010-06-11,28667.3,False
38,74,2011-07-01,436.95,False
1,60,2011-08-26,906.4,False
22,35,2012-06-29,6030.0,False
3,10,2010-11-12,10253.65,False
8,32,2011-01-07,4434.25,False
31,25,2011-12-02,8338.65,False
3,85,2011-12-23,1266.7,False
17,91,2011-08-12,9551.39,False
36,17,2011-12-02,320.69,False
16,22,2012-08-03,8058.48,False
8,27,2012-06-01,623.25,False
31,60,2012-02-03,369.0,False
25,29,2012-04-27,2882.76,False
23,82,2012-02-24,19500.25,False
6,96,2012-05-11,29838.94,False
41,28,2011-01-07,429.89,False
9,23,2011-03-04,8915.47,False
9,36,2010-10-01,492.0,False
20,31,2011-04-22,3656.86,False
22,13,2010-02-19,34631.53,False
26,8,2010-05-28,25444.44,False
9,26,2010-11-26,7185.32,True
31,12,2010-10-15,2468.78,False
13,30,2010-12-10,4171.08,False
42,42,2012-02-17,226.98,False
37,11,2011-10-14,1246.27,False
30,32,2011-08-05,10.0,False
19,93,2011-02-11,38828.58,True
41,22,2010-04-30,9749.6,False
23,12,2011-09-23,6306.69,False
32,34,2011-03-11,10459.79,False
7,91,2011-06-24,10777.13,False
18,10,2011-03-25,16398.44,False
17,81,2012-08-31,12742.87,False
39,35,2011-03-25,2656.97,False
40,3,2010-02-19,5836.3,False
2,34,2011-12-02,18398.11,False
26,80,2012-02-10,21229.58,True
11,72,2011-06-10,58195.88,False
23,7,2011-08-26,30021.78,False
23,85,2012-03-16,4188.73,False
11,92,2012-02-24,75673.13,False
39,97,2012-09-14,26333.09,False
34,26,2012-02-24,4799.53,False
33,90,2012-09-28,24183.31,False
17,87,2011-12-30,11889.38,True
7,56,2012-04-20,2350.87,False
26,14,2011-10-07,10973.53,False
17,26,2011-08-26,6669.84,False
8,95,2011-11-11,57564.61,False
2,29,2011-11-18,6302.9,False
25,94,2010-05-07,1026.44,False
23,46,2012-01-20,32063.4,False
16,29,2010-10-15,2145.12,False
34,22,2011-08-05,5284.51,False
29,82,2011-03-11,7250.9,False
15,71,2010-08-20,2994.72,False
13,56,2010-07-09,9852.24,False
5,22,2011-11-18,2373.24,False
38,91,2012-05-04,33277.66,False
15,55,2011-07-08,4447.76,False
12,33,2012-07-06,8745.22,False
11,25,2011-01-07,7541.12,False
17,52,2011-06-10,3407.83,False
3,21,2012-03-16,1664.24,False
24,71,2011-06-17,4302.5,False
3,46,2010-02-05,6504.28,False
20,16,2010-10-22,3842.06,False
30,38,2011-07-29,59574.0,False
7,72,2010-10-15,38085.56,False
21,98,2011-06-24,57.88,False
42,79,2011-11-25,13962.81,True
18,46,2011-01-14,18817.93,False
18,25,2010-03-19,18547.75,False
9,82,2012-01-06,9229.0,False
29,91,2010-03-05,5293.26,False
17,9,2010-06-25,47846.08,False
1,22,2010-05-28,5729.72,False
28,13,2012-07-06,39467.66,False
10,74,2010-12-31,44907.39,True
33,25,2011-07-15,17.82,False
16,94,2011-05-27,0.44,False
35,60,2010-07-23,114.4,False
42,18,2010-04-23,17.5,False
7,56,2011-08-12,2007.55,False
25,90,2011-05-13,10641.19,False
15,56,2010-03-26,2462.74,False
17,35,2010-04-09,1125.0,False
41,21,2012-09-21,4576.05,False
40,60,2011-07-15,96.8,False
17,58,2011-08-05,1810.0,False
28,17,2011-05-27,8378.53,False
7,85,2012-01-06,2012.44,False
38,17,2010-12-17,565.47,False
41,96,2011-05-06,2394.67,False
22,52,2012-06-15,2144.38,False
23,81,2011-07-08,8937.87,False
24,85,2010-03-12,1807.7,False
37,87,2011-11-04,874.04,False
12,60,2010-09-17,440.0,False
29,36,2010-04-30,895.5,False
15,94,2010-07-09,397.38,False
19,2,2012-04-27,48717.46,False
23,29,2012-10-19,10114.62,False
40,30,2011-06-03,3409.46,False
40,30,2010-08-06,3382.84,False
36,10,2012-01-13,213.32,False
7,83,2010-08-20,187.98,False
24,12,2012-05-18,4432.81,False
12,36,2010-11-19,3473.0,False
18,44,2011-03-11,5030.86,False
3,32,2011-09-09,3407.45,True
45,94,2011-06-24,6505.33,False
4,29,2011-11-18,10820.86,False
32,35,2011-09-02,2180.38,False
18,12,2012-01-27,2089.1,False
24,18,2012-06-22,9.97,False
41,36,2010-10-29,1957.0,False
28,54,2011-11-18,4.88,False
20,21,2010-12-24,29800.75,False
1,30,2012-03-23,3421.12,False
21,58,2010-08-06,1850.0,False
4,95,2012-04-27,156357.63,False
1,19,2011-11-11,932.24,False
44,38,2012-04-06,55854.61,False
24,97,2010-12-10,17500.74,False
10,23,2012-07-20,73756.3,False
4,14,2010-04-23,20597.0,False
8,72,2012-02-24,56696.57,False
1,30,2012-04-13,3711.72,False
7,81,2010-05-07,4049.75,False
43,98,2011-12-02,8495.75,False
2,83,2011-03-18,6305.86,False
29,23,2011-07-29,15469.28,False
13,40,2010-05-07,77209.99,False
29,23,2011-01-21,11053.45,False
26,31,2011-08-05,1762.22,False
8,20,2012-03-02,5068.67,False
34,23,2012-07-27,13417.97,False
12,1,2010-10-29,32760.45,False
17,22,2010-11-05,5692.52,False
4,1,2010-07-09,26687.61,False
41,18,2011-03-18,238.99,False
6,44,2010-10-22,6446.23,False
41,33,2011-09-23,4739.31,False
18,40,2011-05-20,62688.47,False
5,91,2010-08-20,1467.47,False
9,35,2012-06-15,1426.44,False
1,90,2011-07-22,77007.16,False
36,60,2010-11-26,132.0,True
11,1,2010-02-12,39996.04,True
5,95,2011-06-03,22040.21,False
29,16,2012-10-05,1828.68,False
12,24,2010-08-20,16775.7,False
44,10,2012-05-04,24.45,False
9,26,2011-09-16,4378.15,False
2,32,2010-12-10,18105.98,False
42,8,2010-12-31,16443.71,True
15,10,2010-08-27,9962.65,False
9,6,2010-10-01,2964.15,False
36,18,2011-05-06,81.09,False
33,4,2010-02-19,6095.41,False
24,85,2010-06-04,2694.74,False
3,85,2012-04-20,906.0,False
35,1,2011-03-11,14442.5,False
24,25,2012-09-07,15132.98,True
39,58,2012-08-03,4730.0,False
23,29,2012-07-20,12011.93,False
18,1,2010-02-19,26068.39,False
45,13,2012-06-29,25336.84,False
13,40,2010-03-26,75684.74,False
30,96,2011-10-21,18478.02,False
4,1,2011-02-18,62481.47,False
22,35,2012-01-20,2296.18,False
24,85,2011-06-03,1828.38,False
15,30,2011-08-12,3575.84,False
10,31,2010-04-23,4692.32,False
20,7,2011-09-02,29923.64,False
43,97,2010-03-19,19430.02,False
15,5,2012-03-16,14713.29,False
27,40,2012-09-28,69337.2,False
37,95,2012-05-25,57808.06,False
24,96,2011-06-10,14156.92,False
32,3,2010-04-16,10528.56,False
43,94,2011-06-24,52970.78,False
5,20,2011-08-05,1598.26,False
23,50,2012-10-12,9407.0,False
16,96,2011-04-01,88.23,False
3,55,2012-05-04,6495.55,False
29,67,2010-12-31,5205.99,True
15,93,2011-12-09,308.76,False
2,35,2012-07-20,3185.38,False
27,82,2010-02-26,14224.03,False
41,17,2010-06-11,9652.79,False
40,1,2010-05-28,15761.94,False
13,90,2012-08-24,118548.58,False
32,45,2011-05-13,17.91,False
32,60,2011-08-19,695.2,False
28,19,2012-06-15,1477.95,False
41,44,2010-04-23,3745.28,False
11,6,2011-08-19,4042.27,False
23,7,2012-01-06,15307.27,False
33,83,2010-03-26,8867.6,False
45,36,2010-12-03,1367.0,False
28,93,2010-07-09,55133.23,False
9,30,2010-02-05,2281.0,False
44,25,2010-06-04,56.0,False
45,71,2010-02-05,7521.36,False
38,60,2010-12-10,704.0,False
23,28,2012-06-29,548.11,False
27,6,2011-05-20,9151.92,False
17,54,2010-08-27,228.0,False
6,93,2011-02-04,44521.97,False
3,79,2010-07-23,6935.93,False
29,67,2012-09-28,4797.79,False
2,91,2010-06-04,81920.29,False
24,91,2012-04-13,50214.88,False
13,29,2011-01-21,5150.94,False
16,52,2011-11-25,2370.84,True
25,5,2010-04-09,13478.29,False
35,44,2012-05-11,1889.71,False
34,72,2010-09-24,25319.12,False
19,20,2011-11-25,9233.61,True
1,11,2011-04-08,24591.84,False
45,2,2010-03-19,35745.93,False
25,9,2010-04-02,20482.31,False
19,6,2011-02-25,3458.68,False
17,40,2012-06-01,49931.79,False
43,40,2010-12-31,16328.74,True
33,10,2010-11-26,94.25,True
26,2,2011-02-25,24531.86,False
26,56,2012-02-17,1545.77,False
3,9,2011-09-16,8872.29,False
5,38,2010-07-09,48916.79,False
1,48,2010-04-16,514.0,False
29,74,2011-04-29,7142.54,False
10,34,2011-11-25,61125.31,True
6,20,2010-08-06,10462.33,False
35,28,2011-07-15,320.38,False
40,4,2011-01-28,20532.44,False
10,2,2012-06-29,105107.69,False
21,20,2012-07-20,5759.24,False
9,59,2010-12-24,2896.19,False
44,4,2010-05-28,7657.36,False
1,85,2010-08-20,4307.6,False
26,24,2010-08-27,6809.86,False
16,97,2011-01-07,2472.05,False
39,59,2010-08-20,741.65,False
45,55,2012-09-14,3096.39,False
15,20,2012-07-06,4837.11,False
32,33,2011-08-19,5327.26,False
2,13,2012-01-13,44436.58,False
37,40,2010-12-17,25049.86,False
8,24,2011-12-16,8848.57,False
31,56,2010-09-24,580.82,False
11,13,2012-01-06,43560.96,False
19,2,2010-05-07,52178.54,False
32,56,2012-08-17,2731.08,False
7,85,2011-06-24,2665.36,False
25,80,2011-06-24,617.16,False
26,34,2010-02-12,6825.0,True
1,96,2012-08-03,38451.35,False
40,59,2012-06-08,202.71,False
8,44,2010-04-23,2992.75,False
25,85,2011-10-28,3479.51,False
8,71,2012-09-14,818.14,False
21,20,2010-11-26,8218.3,True
2,80,2012-06-22,23619.58,False
24,12,2011-10-28,4365.88,False
9,79,2012-10-26,12637.94,False
2,4,2012-01-20,43199.76,False
41,25,2010-11-12,9788.97,False
22,24,2011-09-16,6792.12,False
7,87,2011-12-02,11424.45,False
22,38,2011-05-06,75354.27,False
10,29,2012-06-01,13890.8,False
41,92,2010-11-26,147778.7,True
34,82,2010-10-22,13335.39,False
29,11,2012-10-26,6392.46,False
16,79,2012-01-13,4734.55,False
45,12,2011-05-20,3410.87,False
25,7,2010-04-23,12869.94,False
25,59,2010-05-14,799.84,False
11,2,2011-07-22,60267.3,False
9,5,2012-06-15,18539.33,False
17,17,2011-02-25,7501.86,False
7,6,2011-02-25,4579.68,False
33,91,2012-01-06,10369.92,False
40,44,2010-10-22,3173.57,False
39,13,2011-10-14,57074.6,False
1,30,2012-07-20,2821.6,False
5,55,2010-05-28,2757.96,False
37,14,2011-12-16,1908.45,False
4,55,2011-12-09,29940.98,False
45,82,2011-12-30,29295.66,True
27,90,2010-06-25,93041.59,False
4,29,2011-05-27,8015.23,False
13,11,2012-02-10,21651.11,True
9,42,2011-06-17,2082.48,False
26,16,2012-05-25,49646.87,False
26,28,2012-02-24,253.34,False
42,38,2010-10-29,36924.31,False
2,58,2010-07-09,21711.0,False
9,26,2010-03-26,2973.8,False
6,71,2011-10-07,5297.76,False
10,46,2010-12-17,77462.19,False
44,40,2011-11-18,15328.42,False
41,21,2011-08-26,5110.28,False
16,20,2012-08-10,3877.65,False
8,94,2012-10-26,23836.43,False
21,6,2012-10-12,2017.88,False
27,1,2012-06-01,22312.72,False
11,6,2012-04-06,4562.28,False
27,19,2012-07-27,1308.37,False
6,51,2010-03-05,22.0,False
37,1,2012-10-12,12976.2,False
16,14,2010-09-17,7929.15,False
35,38,2012-07-27,33080.01,False
36,25,2011-03-25,16.5,False
9,8,2010-04-23,20396.61,False
28,33,2011-06-24,5982.86,False
44,87,2011-11-18,184.6,False
7,90,2012-09-14,13456.63,False
36,59,2011-11-25,25.0,True
36,26,2011-06-17,156.09,False
21,8,2011-02-04,16935.89,False
19,6,2010-09-03,7299.37,False
32,7,2012-04-27,19377.79,False
6,81,2011-07-29,15693.64,False
31,7,2011-01-14,10104.24,False
4,49,2010-10-01,8111.51,False
3,26,2010-08-06,2379.63,False
18,33,2012-10-12,9366.7,False
21,13,2012-07-20,25183.6,False
24,95,2010-02-19,85590.75,False
33,17,2012-01-20,220.13,False
41,35,2010-03-05,1592.0,False
24,1,2011-11-25,16787.79,True
25,6,2012-08-03,2309.76,False
25,72,2012-09-21,29629.05,False
38,79,2010-03-05,9001.93,False
42,17,2012-07-27,546.31,False
15,54,2010-05-14,85.0,False
3,14,2011-05-20,3511.42,False
20,32,2010-09-17,10989.02,False
12,35,2010-11-19,2387.0,False
19,52,2011-05-06,1896.73,False
22,85,2010-12-03,4037.99,False
18,26,2010-09-03,12459.05,False
25,25,2012-09-28,7485.9,False
45,92,2010-12-10,52133.95,False
44,17,2012-05-11,342.25,False
43,17,2012-07-20,426.49,False
28,23,2011-09-23,23232.58,False
16,54,2011-02-18,49.68,False
28,3,2011-01-14,10116.96,False
37,38,2010-10-29,74119.77,False
7,74,2010-03-12,8536.99,False
13,94,2011-12-30,60527.31,True
13,33,2012-06-29,8636.69,False
10,90,2011-04-01,13085.6,False
7,9,2012-10-12,27920.37,False
41,94,2012-05-18,53689.18,False
16,3,2010-07-23,8213.95,False
44,16,2011-09-02,1111.98,False
6,80,2012-02-10,15171.84,True
20,59,2010-07-16,1282.08,False
19,42,2012-04-27,6524.49,False
35,58,2012-03-16,1410.0,False
1,93,2012-04-20,70763.97,False
30,42,2012-01-20,85.2,False
39,33,2010-07-09,5226.0,False
21,74,2011-03-25,12528.83,False
10,13,2012-06-01,60136.59,False
6,8,2011-11-18,46054.22,False
21,11,2012-08-24,11008.73,False
18,49,2011-08-12,12813.61,False
3,18,2011-01-07,1210.6,False
33,74,2012-04-27,307.71,False
32,33,2010-10-08,3250.62,False
22,98,2012-02-17,292.84,False
43,91,2011-09-16,37061.03,False
20,92,2011-07-01,150608.02,False
26,49,2012-04-20,3558.02,False
24,37,2012-03-16,2988.81,False
15,42,2012-08-10,4012.26,False
35,36,2010-09-03,1149.36,False
18,59,2012-10-05,271.45,False
10,90,2010-04-02,16754.2,False
13,81,2011-10-28,31735.03,False
18,97,2011-12-09,8551.67,False
11,32,2010-07-09,8120.19,False
32,90,2012-06-01,56374.58,False
40,97,2010-09-03,20942.02,False
27,1,2012-09-14,23264.15,False
15,79,2010-08-27,9456.57,False
2,59,2011-07-22,432.84,False
6,7,2010-12-31,32903.33,True
8,80,2010-08-20,7834.41,False
13,19,2011-09-09,4974.58,True
29,23,2012-03-02,15185.28,False
1,44,2011-10-21,5357.89,False
45,18,2011-03-11,93.35,False
20,60,2011-07-22,404.8,False
42,93,2012-05-18,32804.45,False
5,97,2011-11-25,614.82,True
11,17,2012-04-20,9830.4,False
21,27,2012-06-01,956.74,False
37,83,2012-01-13,2185.45,False
34,23,2010-06-04,13623.39,False
39,82,2011-10-28,25119.12,False
4,32,2012-06-29,15486.4,False
22,2,2012-04-27,52586.64,False
6,1,2010-09-24,17868.06,False
10,6,2012-06-29,6804.51,False
30,93,2011-03-25,22003.24,False
21,74,2011-11-25,18281.88,True
32,59,2010-11-05,859.23,False
16,71,2010-08-20,2182.22,False
34,40,2011-07-08,31909.88,False
9,33,2011-09-02,1579.35,False
40,81,2012-08-17,20643.47,False
13,7,2010-04-09,62269.65,False
5,29,2012-07-13,1006.99,False
21,40,2011-12-30,35247.61,True
28,98,2010-08-13,9798.34,False
38,94,2012-07-27,25091.86,False
18,90,2012-01-27,24277.32,False
27,80,2011-03-25,27251.96,False
6,12,2012-08-17,6619.8,False
42,38,2012-02-24,46554.71,False
34,27,2010-02-19,902.5,False
8,34,2011-02-18,11300.55,False
28,60,2011-01-14,633.6,False
34,14,2012-09-14,9240.89,False
40,37,2011-10-14,1704.67,False
38,11,2010-06-04,858.82,False
21,3,2012-02-17,11673.14,False
35,21,2011-02-11,4158.62,True
10,4,2010-07-23,48492.44,False
21,30,2011-01-07,2667.68,False
8,44,2012-03-23,3185.12,False
14,38,2012-09-14,84533.61,False
35,13,2010-07-09,44769.51,False
10,5,2010-02-05,75297.91,False
18,40,2011-10-07,60518.1,False
31,34,2010-10-15,12472.0,False
5,79,2010-09-10,4090.52,True
24,31,2012-06-15,1719.27,False
26,90,2010-06-25,48212.24,False
15,29,2011-03-18,4248.05,False
25,40,2011-03-18,41626.11,False
1,23,2010-07-23,20200.65,False
25,3,2010-02-05,11095.59,False
13,10,2012-05-25,32954.37,False
9,91,2011-07-08,1516.03,False
9,87,2011-02-25,15185.7,False
26,81,2012-08-24,20943.77,False
27,60,2011-10-21,79.2,False
4,60,2012-04-06,441.0,False
37,46,2010-05-21,8495.5,False
40,94,2011-08-12,38732.96,False
22,17,2011-12-30,12669.57,True
11,93,2010-02-19,28800.25,False
29,85,2012-01-20,1736.34,False
1,28,2010-12-03,731.31,False
10,83,2012-02-10,377.32,True
35,85,2010-12-10,3107.96,False
7,41,2010-09-17,1727.62,False
11,7,2011-06-24,29929.09,False
27,91,2010-10-08,70260.51,False
29,13,2011-02-25,18360.65,False
8,34,2011-10-07,6899.23,False
23,25,2012-04-13,13306.81,False
3,40,2011-07-29,14796.5,False
39,1,2011-11-18,17388.89,False
39,87,2012-09-28,8979.51,False
3,46,2011-04-15,5841.41,False
43,21,2010-12-17,1383.8,False
27,54,2010-11-05,60.92,False
41,46,2010-07-16,27344.63,False
24,54,2010-12-03,72.92,False
10,74,2010-02-19,55320.64,False
43,3,2012-05-18,617.39,False
21,55,2011-05-13,8219.45,False
10,91,2012-04-27,12016.4,False
34,79,2011-10-21,14368.75,False
9,8,2010-07-16,19971.35,False
21,12,2011-03-18,3530.61,False
24,33,2010-07-02,6635.75,False
40,95,2010-10-22,54758.98,False
28,71,2011-05-27,5460.58,False
42,87,2011-03-25,1234.78,False
6,33,2011-01-07,3694.14,False
41,94,2011-11-18,38842.26,False
19,25,2011-01-21,9602.85,False
6,87,2011-07-22,43318.3,False
29,45,2010-10-29,28.84,False
16,87,2011-11-18,9481.72,False
20,30,2011-04-22,5921.34,False
23,14,2011-03-04,30056.36,False
24,58,2010-04-09,2313.0,False
29,74,2011-04-01,8154.36,False
14,74,2011-06-24,26856.2,False
35,34,2012-02-10,18836.64,True
14,21,2010-08-20,9967.32,False
38,91,2011-07-15,27288.07,False
19,28,2012-07-27,345.49,False
26,17,2011-12-09,9952.31,False
7,58,2010-08-27,2466.0,False
23,71,2012-06-15,10676.39,False
33,94,2010-06-25,37577.09,False
22,94,2012-04-20,220.92,False
16,23,2012-07-20,12340.09,False
11,34,2012-08-17,19980.34,False
6,72,2011-08-05,80258.52,False
21,5,2011-07-22,16139.02,False
37,82,2011-11-18,6641.62,False
12,81,2011-09-30,6786.42,False
5,12,2011-08-19,2248.94,False
33,16,2011-09-09,509.17,True
1,97,2011-07-15,38860.63,False
15,17,2011-11-18,12863.25,False
27,5,2010-06-11,25545.45,False
20,55,2010-12-17,58966.33,False
38,67,2012-06-08,1218.83,False
28,24,2010-05-14,7326.88,False
11,71,2012-03-23,9521.68,False
30,21,2011-06-03,1475.17,False
45,25,2010-12-31,13794.99,True
25,46,2012-06-15,26174.34,False
21,32,2012-01-27,3720.64,False
13,80,2011-12-02,17698.8,False
42,10,2012-04-27,525.26,False
4,20,2012-10-12,7441.81,False
35,67,2011-07-22,3475.31,False
14,71,2010-07-09,9668.38,False
19,12,2010-02-19,6497.8,False
15,38,2011-02-18,54102.78,False
14,32,2012-09-21,8419.18,False
26,36,2012-06-01,1515.99,False
17,46,2011-01-14,22442.53,False
21,41,2011-08-12,2017.16,False
23,44,2012-07-27,6945.28,False
29,85,2010-05-14,1874.55,False
26,52,2012-07-13,1087.1,False
4,95,2010-02-05,130722.18,False
23,36,2010-05-07,2693.0,False
45,44,2012-06-08,2958.19,False
16,27,2011-06-24,940.83,False
17,59,2010-11-12,1075.84,False
39,13,2011-01-07,53020.88,False
10,46,2012-07-13,55560.46,False
7,22,2010-09-24,6586.59,False
12,97,2012-01-13,2245.92,False
29,22,2011-07-15,6264.06,False
39,6,2011-03-11,4999.27,False
45,54,2010-05-21,118.47,False
37,60,2010-12-10,1240.8,False
42,10,2011-05-13,352.63,False
27,56,2010-02-26,1086.58,False
5,55,2011-04-01,3425.89,False
30,95,2010-05-07,50178.37,False
29,7,2011-03-04,10623.88,False
14,27,2012-07-13,1456.16,False
24,55,2011-09-23,11910.88,False
40,97,2011-06-03,21211.56,False
39,60,2012-05-11,684.0,False
31,33,2011-07-08,3415.79,False
41,92,2010-02-26,99883.83,False
45,6,2010-10-29,2894.76,False
4,37,2011-01-28,3046.25,False
6,85,2011-02-18,2129.92,False
39,51,2010-11-12,-1.96,False
20,1,2011-11-11,29442.92,False
11,1,2010-03-19,17434.44,False
8,72,2010-10-08,29865.22,False
3,20,2010-04-30,1188.68,False
9,54,2010-06-25,75.0,False
4,27,2011-07-22,2058.12,False
40,74,2011-12-02,8418.7,False
37,9,2011-08-19,180.15,False
31,24,2012-05-04,2918.04,False
3,29,2010-09-03,1293.03,False
31,2,2011-08-12,59477.38,False
22,72,2011-12-02,74880.78,False
5,10,2012-06-22,10968.99,False
23,74,2012-09-28,38291.77,False
32,82,2011-07-15,17757.6,False
1,17,2010-07-02,9242.3,False
25,10,2011-01-21,19111.81,False
8,87,2011-08-19,17473.16,False
12,5,2011-08-05,25750.36,False
33,2,2011-09-30,7238.21,False
10,93,2011-09-02,1356.82,False
22,35,2012-09-14,3482.24,False
16,28,2011-05-27,152.12,False
6,58,2011-12-30,3910.0,True
1,30,2012-07-27,2959.0,False
22,85,2010-08-13,3188.16,False
45,8,2011-03-18,31785.23,False
10,14,2012-08-10,44488.63,False
21,90,2012-03-30,11818.59,False
10,51,2010-02-26,72.66,False
11,82,2010-06-25,19330.76,False
2,12,2010-06-04,9304.88,False
22,24,2010-04-16,9059.9,False
12,20,2010-04-16,7300.58,False
2,6,2012-09-28,5130.01,False
15,24,2011-05-27,4451.62,False
31,93,2010-05-28,46850.96,False
44,94,2012-09-07,25113.55,True
21,19,2011-02-25,2259.38,False
18,50,2012-06-22,835.0,False
7,46,2011-01-21,12748.82,False
15,83,2012-02-24,310.98,False
5,18,2011-01-14,313.55,False
26,2,2011-08-19,30226.26,False
31,7,2011-05-20,16990.76,False
6,21,2012-02-17,7247.43,False
7,93,2012-06-29,2326.22,False
41,51,2010-03-26,15.88,False
2,26,2011-03-04,10224.45,False
20,5,2010-10-08,38203.3,False
4,91,2011-07-15,69571.83,False
5,1,2010-03-12,7531.45,False
19,80,2011-01-28,21227.7,False
22,41,2012-09-28,739.0,False
39,11,2012-05-18,20383.18,False
34,67,2011-01-21,5481.74,False
17,13,2011-06-03,22810.09,False
31,98,2012-08-03,8448.88,False
24,11,2010-07-23,14500.07,False
20,80,2011-06-10,40579.71,False
35,8,2012-05-25,17115.52,False
24,98,2010-10-01,8931.24,False
